,Unnamed: 0,Facies,Formation,Well Name,Depth,GR,DeltaPHI,PHIND,ILD,PE,NM_M,RELPOS
2769,2769,6,C LM,NEWBY,3028.0,47.37,6.1,10.75,37.32501577957203,3.4,2,0.899
2770,2770,6,C LM,NEWBY,3028.5,47.9,6.0,9.9,36.47539469256076,3.5,2,0.888
2771,2771,6,C LM,NEWBY,3029.0,45.19,4.5,8.95,37.497300224548354,3.6,2,0.8759999999999999
2772,2772,6,C LM,NEWBY,3029.5,40.54,3.5,8.55,42.072662838444415,3.7,2,0.865
2773,2773,6,C LM,NEWBY,3030.0,38.91,2.7,8.45,50.35006087879047,3.8,2,0.8540000000000001
2774,2774,6,C LM,NEWBY,3030.5,39.62,2.2,8.1,62.517269277568616,4.1,2,0.843
2775,2775,6,C LM,NEWBY,3031.0,38.84,2.7,6.85,74.47319739059888,4.0,2,0.831
2776,2776,6,C LM,NEWBY,3031.5,37.8,1.0,6.0,83.56030182312479,4.2,2,0.82
2777,2777,6,C LM,NEWBY,3032.0,35.03,0.2,5.1,90.78205301781857,4.2,2,0.809
2778,2778,6,C LM,NEWBY,3032.5,33.44,-0.3,4.95,99.54054173515274,4.1,2,0.7979999999999999
2779,2779,6,C LM,NEWBY,3033.0,36.21,0.1,5.75,111.68632477805612,3.9,2,0.787
2780,2780,6,C LM,NEWBY,3033.5,40.89,1.4,6.8,125.89254117941675,3.9,2,0.775
2781,2781,6,C LM,NEWBY,3034.0,43.3,2.6,7.4,133.6595516546442,3.9,2,0.764
2782,2782,6,C LM,NEWBY,3034.5,43.27,1.9,7.05,131.82567385564073,3.7,2,0.753
2783,2783,6,C LM,NEWBY,3035.0,38.84,0.3,5.45,124.73835142429432,3.8,2,0.742
2784,2784,6,C LM,NEWBY,3035.5,35.26,-1.0,4.6,120.22644346174131,4.0,2,0.73
2785,2785,6,C LM,NEWBY,3036.0,31.52,-1.0,4.4,119.67405313072443,3.9,2,0.7190000000000001
2786,2786,6,C LM,NEWBY,3036.5,34.32,0.4,4.7,121.33888504649774,3.9,2,0.708
2787,2787,6,C LM,NEWBY,3037.0,37.35,1.5,5.65,121.89895989248662,4.0,2,0.6970000000000001
2788,2788,6,C LM,NEWBY,3037.5,39.69,2.4,6.4,117.48975549395291,4.0,2,0.685
2789,2789,6,C LM,NEWBY,3038.0,43.08,2.1,7.05,111.68632477805612,3.9,2,0.674
2790,2790,6,C LM,NEWBY,3038.5,46.27,1.5,7.15,107.1519305237606,3.8,2,0.6629999999999999
2791,2791,6,C LM,NEWBY,3039.0,47.77,1.0,7.4,104.23174293933047,3.8,2,0.652
2792,2792,6,C LM,NEWBY,3039.5,49.96,0.3,7.45,103.75284158180126,3.9,2,0.64
2793,2793,6,C LM,NEWBY,3040.0,51.09,1.3,6.65,103.75284158180126,4.0,2,0.629
2794,2794,6,C LM,NEWBY,3040.5,50.21,1.6,5.7,103.2761405761398,4.1,2,0.618
2795,2795,6,C LM,NEWBY,3041.0,50.4,2.0,5.5,101.39113857366789,4.1,2,0.607
2796,2796,6,C LM,NEWBY,3041.5,50.99,3.1,5.75,97.27472237769656,4.2,2,0.596
2797,2797,6,C LM,NEWBY,3042.0,49.18,3.4,6.6,88.30799004185621,4.2,2,0.584
2798,2798,6,C LM,NEWBY,3042.5,48.64,4.1,6.85,75.85775750291836,4.1,2,0.573
2799,2799,6,C LM,NEWBY,3043.0,47.11,3.9,7.25,65.76578373554203,4.0,2,0.562
2800,2800,6,C LM,NEWBY,3043.5,48.61,2.9,7.85,59.979107625550945,3.9,2,0.551
2801,2801,4,C LM,NEWBY,3044.0,55.32,3.0,8.3,59.70352865838366,3.9,2,0.539
2802,2802,4,C LM,NEWBY,3044.5,60.5,4.2,9.0,65.16283940608427,3.9,2,0.528
2803,2803,6,C LM,NEWBY,3045.0,69.16,6.3,9.45,75.50922276654337,4.0,2,0.517
2804,2804,6,C LM,NEWBY,3045.5,77.53,6.6,8.0,90.78205301781857,4.2,2,0.506
2805,2805,6,C LM,NEWBY,3046.0,76.88,4.3,6.15,110.66237839776653,4.4,2,0.494
2806,2806,9,C LM,NEWBY,3046.5,70.4,2.4,4.0,134.27649611378655,4.4,2,0.483
2807,2807,9,C LM,NEWBY,3047.0,63.2,1.4,2.4,159.220872705117,4.3,2,0.472
2808,2808,9,C LM,NEWBY,3047.5,53.89,-0.4,2.3,172.1868574986006,4.2,2,0.461
2809,2809,9,C LM,NEWBY,3048.0,56.2,-1.2,2.7,163.68165214278085,4.2,2,0.449
2810,2810,6,C LM,NEWBY,3048.5,78.23,-0.4,3.1,140.60475241299144,4.1,2,0.438
2811,2811,6,C LM,NEWBY,3049.0,112.92,-0.8,5.1,110.66237839776653,4.1,2,0.4270000000000001
2812,2812,6,C LM,NEWBY,3049.5,144.15,0.4,7.7,84.33347577642752,4.1,2,0.416
2813,2813,4,C LM,NEWBY,3050.0,157.21,4.1,9.95,62.8058358813318,4.4,2,0.404
2814,2814,5,C LM,NEWBY,3050.5,152.6,5.6,11.4,47.64309868054161,4.2,2,0.393
2815,2815,4,C LM,NEWBY,3051.0,140.93,6.1,12.25,38.37072454922788,4.1,2,0.382
2816,2816,4,C LM,NEWBY,3051.5,122.45,6.6,13.3,33.265955329400434,4.0,2,0.371
2817,2817,4,C LM,NEWBY,3052.0,110.67,7.5,15.15,31.332857243155857,3.9,2,0.36
2818,2818,4,C LM,NEWBY,3052.5,108.85,7.3,15.85,32.210687912834345,3.6,2,0.348
2819,2819,4,C LM,NEWBY,3053.0,105.74,8.5,16.05,35.48133892335755,3.6,2,0.337
2820,2820,4,C LM,NEWBY,3053.5,100.04,9.5,16.85,40.36453929676048,3.7,2,0.326
2821,2821,4,C LM,NEWBY,3054.0,92.64,9.5,16.05,45.28975799036207,3.9,2,0.315
2822,2822,6,C LM,NEWBY,3054.5,80.47,6.8,12.5,48.083934844972845,4.0,2,0.303
2823,2823,6,C LM,NEWBY,3055.0,66.94,4.0,8.0,47.424198526024455,4.2,2,0.292
2824,2824,6,C LM,NEWBY,3055.5,54.06,1.9,5.45,44.25883723626264,4.3,2,0.281
2825,2825,6,C LM,NEWBY,3056.0,47.87,0.7,4.85,39.26449353995999,4.4,2,0.27
2826,2826,6,C LM,NEWBY,3056.5,49.34,2.3,4.85,33.573761424295455,4.1,2,0.258
2827,2827,8,C LM,NEWBY,3057.0,59.88,3.2,7.2,27.66941645411511,3.9,2,0.247
2828,2828,3,A1 SH,CHURCHMAN BIBLE,2917.5,63.5,4.916,12.174,25.703957827688633,3.162,1,1.0
2829,2829,3,A1 SH,CHURCHMAN BIBLE,2918.0,80.875,7.5139999999999985,13.286,26.18183008218986,2.932,1,0.95
2830,2830,3,A1 SH,CHURCHMAN BIBLE,2918.5,87.81299999999997,7.785,13.212,25.118864315095795,2.9530000000000003,1,0.9
2831,2831,3,A1 SH,CHURCHMAN BIBLE,2919.0,86.75,7.5470000000000015,13.547,23.442288153199225,3.42,1,0.85
2832,2832,3,A1 SH,CHURCHMAN BIBLE,2919.5,79.438,5.912000000000001,12.252,21.77709772353159,3.324,1,0.8
2833,2833,2,A1 SH,CHURCHMAN BIBLE,2920.0,77.5,4.537,11.332,20.701413487910425,3.324,1,0.75
2834,2834,2,A1 SH,CHURCHMAN BIBLE,2920.5,72.75,3.974,11.114,20.701413487910425,3.127,1,0.7
2835,2835,2,A1 SH,CHURCHMAN BIBLE,2921.0,76.563,4.98,14.746,21.97859872784824,2.818,1,0.65
2836,2836,2,A1 SH,CHURCHMAN BIBLE,2921.5,79.625,4.552,18.202,23.55049283896009,2.684,1,0.6
2837,2837,1,A1 SH,CHURCHMAN BIBLE,2922.0,74.25,3.621,17.961,23.65919697485759,2.557,1,0.55
2838,2838,1,A1 SH,CHURCHMAN BIBLE,2922.5,71.0,1.003,14.769,22.803420720004187,2.787,1,0.5
2839,2839,1,A1 SH,CHURCHMAN BIBLE,2923.0,67.438,0.746,11.998,20.892961308540396,2.795,1,0.45
2840,2840,1,A1 SH,CHURCHMAN BIBLE,2923.5,70.0,1.838,10.809,19.31968317016924,2.635,1,0.4
2841,2841,1,A1 SH,CHURCHMAN BIBLE,2924.0,66.438,2.744,11.025,19.408858775927783,2.6210000000000004,1,0.35
2842,2842,1,A1 SH,CHURCHMAN BIBLE,2924.5,67.25,2.922,11.776,20.137242498623895,2.59,1,0.3
2843,2843,1,A1 SH,CHURCHMAN BIBLE,2925.0,71.563,3.286,12.485,20.989398836235235,2.9,1,0.25
2844,2844,1,A1 SH,CHURCHMAN BIBLE,2925.5,70.125,5.487,13.312,22.908676527677734,3.063,1,0.2
2845,2845,3,A1 SH,CHURCHMAN BIBLE,2926.0,69.25,4.784,13.527,29.376496519615323,3.01,1,0.1
2846,2846,3,A1 SH,CHURCHMAN BIBLE,2926.5,65.625,1.439,10.182,34.67368504525315,3.277,1,0.05
2847,2847,8,A1 LM,CHURCHMAN BIBLE,2927.0,53.125,1.122,4.835,44.87453899331318,4.008,2,1.0
2848,2848,8,A1 LM,CHURCHMAN BIBLE,2927.5,40.25,-1.021,5.318,55.71857489319299,4.52,2,0.989
2849,2849,8,A1 LM,CHURCHMAN BIBLE,2928.0,33.625,0.046,4.788,64.86344335482381,4.375,2,0.978
2850,2850,8,A1 LM,CHURCHMAN BIBLE,2928.5,35.063,0.086,5.285,79.79946872679768,3.943,2,0.967
2851,2851,8,A1 LM,CHURCHMAN BIBLE,2929.0,35.844,-0.207,5.676,95.49925860214364,3.58,2,0.957
2852,2852,8,A1 LM,CHURCHMAN BIBLE,2929.5,39.594,-1.041,6.2170000000000005,101.39113857366789,3.395,2,0.946
2853,2853,6,A1 LM,CHURCHMAN BIBLE,2930.0,39.969,-1.57,6.599,97.27472237769656,3.467,2,0.935
2854,2854,6,A1 LM,CHURCHMAN BIBLE,2930.5,40.688,-1.863,6.306,92.89663867799368,3.547,2,0.924
2855,2855,6,A1 LM,CHURCHMAN BIBLE,2931.0,39.875,-1.6980000000000002,5.214,75.50922276654337,3.799,2,0.913
2856,2856,6,A1 LM,CHURCHMAN BIBLE,2931.5,46.813,-0.436,4.88,51.760683195056785,4.273,2,0.902
2857,2857,5,A1 LM,CHURCHMAN BIBLE,2932.0,51.28100000000001,3.982,9.982,41.495404263436306,3.3560000000000003,2,0.8909999999999999
2858,2858,5,A1 LM,CHURCHMAN BIBLE,2932.5,67.188,4.184,18.863,38.194427084004644,2.783,2,0.88
2859,2859,3,A1 LM,CHURCHMAN BIBLE,2933.0,71.563,3.478,22.157,34.99451670283573,2.416,2,0.87
2860,2860,3,A1 LM,CHURCHMAN BIBLE,2933.5,75.375,-0.136,20.595,31.045595881283557,2.496,2,0.8590000000000001
2861,2861,4,A1 LM,CHURCHMAN BIBLE,2934.0,75.813,1.94,19.935,29.241523778433354,2.969,2,0.848
2862,2862,3,A1 LM,CHURCHMAN BIBLE,2934.5,79.375,2.966,20.96,28.84031503126606,2.967,2,0.8370000000000001
2863,2863,3,A1 LM,CHURCHMAN BIBLE,2935.0,79.438,1.4880000000000002,19.02,29.376496519615323,3.406,2,0.826
2864,2864,8,A1 LM,CHURCHMAN BIBLE,2935.5,64.438,-3.187,14.808,33.41950400261145,3.836,2,0.815
2865,2865,8,A1 LM,CHURCHMAN BIBLE,2936.0,49.438,-2.171,11.595,39.44573020752783,4.863,2,0.804
2866,2866,8,A1 LM,CHURCHMAN BIBLE,2936.5,41.03100000000001,0.0,9.082,43.05266104917108,4.516,2,0.7929999999999999
2867,2867,8,A1 LM,CHURCHMAN BIBLE,2937.0,40.906,1.127,7.466,46.98941086052154,4.168,2,0.7829999999999999
2868,2868,8,A1 LM,CHURCHMAN BIBLE,2937.5,43.15600000000001,1.022,7.132999999999999,53.70317963702527,3.955,2,0.772
2869,2869,8,A1 LM,CHURCHMAN BIBLE,2938.0,51.344,1.2990000000000002,6.9529999999999985,48.5288500162121,3.928,2,0.7609999999999999
2870,2870,8,A1 LM,CHURCHMAN BIBLE,2938.5,56.75,1.37,7.37,36.30780547701014,3.953,2,0.75
2871,2871,8,A1 LM,CHURCHMAN BIBLE,2939.0,65.5,2.225,8.225,27.7971326775929,3.93,2,0.7390000000000001
2872,2872,8,A1 LM,CHURCHMAN BIBLE,2939.5,74.813,3.0380000000000003,9.266,20.989398836235235,3.5860000000000003,2,0.728
2873,2873,6,A1 LM,CHURCHMAN BIBLE,2940.0,92.188,4.283,10.511,16.82674061070467,3.299,2,0.7170000000000001
2874,2874,6,A1 LM,CHURCHMAN BIBLE,2940.5,104.063,4.306,12.247,15.135612484362087,3.088,2,0.7070000000000001
2875,2875,6,A1 LM,CHURCHMAN BIBLE,2941.0,103.563,3.915,12.54,14.45439770745928,3.2110000000000003,2,0.696
2876,2876,6,A1 LM,CHURCHMAN BIBLE,2941.5,99.188,3.866,13.175,13.995873225726179,3.232,2,0.685
2877,2877,6,A1 LM,CHURCHMAN BIBLE,2942.0,90.375,6.422999999999999,13.792,15.488166189124811,2.979,2,0.6629999999999999
2878,2878,6,A1 LM,CHURCHMAN BIBLE,2942.5,82.06299999999997,6.823,12.367,17.78279410038923,3.094,2,0.652
2879,2879,4,A1 LM,CHURCHMAN BIBLE,2943.0,79.375,5.522,10.493,22.59435770220978,3.104,2,0.6409999999999999
2880,2880,4,A1 LM,CHURCHMAN BIBLE,2943.5,76.313,4.471,10.470999999999998,30.060763026282324,3.254,2,0.63
2881,2881,4,A1 LM,CHURCHMAN BIBLE,2944.0,80.063,4.584,11.041,39.62780342554397,3.326,2,0.62
2882,2882,4,A1 LM,CHURCHMAN BIBLE,2944.5,76.063,4.273,11.303,53.70317963702527,3.393,2,0.609
2883,2883,4,A1 LM,CHURCHMAN BIBLE,2945.0,65.25,2.835,9.519,70.1455298419971,3.52,2,0.598
2884,2884,6,A1 LM,CHURCHMAN BIBLE,2945.5,44.719,0.156,7.4129999999999985,79.4328234724281,3.178,2,0.5870000000000001
2885,2885,6,A1 LM,CHURCHMAN BIBLE,2946.0,36.531,-0.398,7.0870000000000015,81.2830516164099,3.221,2,0.5760000000000001
2886,2886,6,A1 LM,CHURCHMAN BIBLE,2946.5,34.656,0.531,7.6720000000000015,81.65823713585922,3.1860000000000004,2,0.565
2887,2887,6,A1 LM,CHURCHMAN BIBLE,2947.0,45.28100000000001,2.584,9.379,79.79946872679768,3.412,2,0.5539999999999999
2888,2888,6,A1 LM,CHURCHMAN BIBLE,2947.5,50.063,4.121,9.893,79.79946872679768,3.484,2,0.5429999999999999
2889,2889,6,A1 LM,CHURCHMAN BIBLE,2948.0,54.719,6.222,10.965,77.26805850957025,3.4410000000000003,2,0.5329999999999999
2890,2890,5,A1 LM,CHURCHMAN BIBLE,2948.5,58.5,6.938,11.909,74.13102413009177,3.547,2,0.522
2891,2891,5,A1 LM,CHURCHMAN BIBLE,2949.0,59.563,6.4110000000000005,10.581,72.44359600749902,3.459,2,0.511
2892,2892,5,A1 LM,CHURCHMAN BIBLE,2949.5,58.28100000000001,3.905,8.302,68.54882264526613,3.83,2,0.5
2893,2893,6,A1 LM,CHURCHMAN BIBLE,2950.0,47.875,1.999,6.058,70.79457843841381,4.2810000000000015,2,0.489
2894,2894,6,A1 LM,CHURCHMAN BIBLE,2950.5,44.15600000000001,0.353,6.581,74.81695005111546,4.652,2,0.478
2895,2895,6,A1 LM,CHURCHMAN BIBLE,2951.0,38.875,-0.667,6.819,82.79421637123345,4.5,2,0.467
2896,2896,6,A1 LM,CHURCHMAN BIBLE,2951.5,39.938,-1.114,6.827000000000001,101.85913880541169,4.105,2,0.457
2897,2897,8,A1 LM,CHURCHMAN BIBLE,2952.0,40.25,-0.248,6.5470000000000015,116.94993910198711,4.0939999999999985,2,0.446
2898,2898,8,A1 LM,CHURCHMAN BIBLE,2952.5,44.219,1.152,6.122999999999998,119.1242008027375,3.902,2,0.435
2899,2899,6,A1 LM,CHURCHMAN BIBLE,2953.0,40.563,1.634,6.032,123.59474334445108,4.133,2,0.424
2900,2900,6,A1 LM,CHURCHMAN BIBLE,2953.5,37.125,0.981,5.952000000000001,129.41958414499862,3.83,2,0.413
2901,2901,8,A1 LM,CHURCHMAN BIBLE,2954.0,33.594,-0.388,6.296,133.6595516546442,4.109,2,0.402
2902,2902,6,A1 LM,CHURCHMAN BIBLE,2954.5,43.40600000000001,-0.85,5.489,148.5935642287006,4.129,2,0.391
2903,2903,6,A1 LM,CHURCHMAN BIBLE,2955.0,43.594,-0.8190000000000001,4.725,166.72472125510626,4.742,2,0.38
2904,2904,6,A1 LM,CHURCHMAN BIBLE,2955.5,45.563,0.39,3.419,181.13400926196024,4.965,2,0.37
2905,2905,6,A1 LM,CHURCHMAN BIBLE,2956.0,43.969,0.772,3.573,194.98445997580455,4.68,2,0.359
2906,2906,6,A1 LM,CHURCHMAN BIBLE,2956.5,47.719,1.099,3.784,206.06299132700005,4.727,2,0.348
2907,2907,6,A1 LM,CHURCHMAN BIBLE,2957.0,46.125,1.351,4.2639999999999985,210.86281499332887,4.629,2,0.337
2908,2908,6,A1 LM,CHURCHMAN BIBLE,2957.5,43.219,1.633,5.007,206.06299132700005,5.086,2,0.326
2909,2909,6,A1 LM,CHURCHMAN BIBLE,2958.0,38.313,1.665,5.952000000000001,186.20871366628674,4.77,2,0.315
2910,2910,6,A1 LM,CHURCHMAN BIBLE,2958.5,40.0,0.98,6.979,170.60823890031227,4.633,2,0.304
2911,2911,6,A1 LM,CHURCHMAN BIBLE,2959.0,36.656,0.147,7.1770000000000005,146.55478409559115,3.898,2,0.293
2912,2912,6,A1 LM,CHURCHMAN BIBLE,2959.5,39.063,0.221,7.25,120.78138351067798,3.896,2,0.28300000000000003
2913,2913,6,A1 LM,CHURCHMAN BIBLE,2960.0,39.063,0.221,7.25,120.78138351067798,3.896,2,0.28300000000000003
2914,2914,6,A1 LM,CHURCHMAN BIBLE,2960.5,38.375,0.654,7.11,104.23174293933047,3.74,2,0.272
2915,2915,6,A1 LM,CHURCHMAN BIBLE,2961.0,41.75,1.476,7.704,88.71560120379613,4.211,2,0.261
2916,2916,6,A1 LM,CHURCHMAN BIBLE,2961.5,43.844,2.5660000000000003,8.566,73.45138681571152,3.881,2,0.25
2917,2917,6,A1 LM,CHURCHMAN BIBLE,2962.0,47.469,2.843,9.755,64.268771731702,3.539,2,0.239
2918,2918,6,A1 LM,CHURCHMAN BIBLE,2962.5,48.469,3.6,10.512,56.754460540854716,3.221,2,0.228
2919,2919,6,A1 LM,CHURCHMAN BIBLE,2963.0,45.875,4.357,10.585,48.97788193684459,3.172,2,0.217
2920,2920,6,A1 LM,CHURCHMAN BIBLE,2963.5,47.0,5.742000000000001,10.713,44.25883723626264,3.248,2,0.207
2921,2921,6,A1 LM,CHURCHMAN BIBLE,2964.0,50.469,6.166,10.68,40.73802778041128,3.141,2,0.196
2922,2922,6,A1 LM,CHURCHMAN BIBLE,2964.5,53.844,5.791,10.078,37.67037989839087,3.162,2,0.185
2923,2923,6,A1 LM,CHURCHMAN BIBLE,2965.0,55.313,4.743,9.369,37.497300224548354,3.0410000000000004,2,0.174
2924,2924,4,A1 LM,CHURCHMAN BIBLE,2965.5,60.563,3.853,8.94,38.904514499428046,3.074,2,0.163
2925,2925,4,A1 LM,CHURCHMAN BIBLE,2966.0,67.75,2.991,9.558,42.85485203974394,2.994,2,0.152
2926,2926,4,A1 LM,CHURCHMAN BIBLE,2966.5,72.313,3.365,10.16,51.28613839913648,3.0980000000000003,2,0.141
2927,2927,4,A1 LM,CHURCHMAN BIBLE,2967.0,73.313,3.429,9.657,64.56542290346556,3.234,2,0.13
2928,2928,4,A1 LM,CHURCHMAN BIBLE,2967.5,73.375,2.949,8.037,80.16780633876789,3.74,2,0.12
2929,2929,4,A1 LM,CHURCHMAN BIBLE,2968.0,70.063,2.2030000000000003,5.805,103.75284158180126,4.242,2,0.109
2930,2930,8,A1 LM,CHURCHMAN BIBLE,2968.5,70.063,2.2030000000000003,5.805,103.75284158180126,4.242,2,0.109
2931,2931,6,A1 LM,CHURCHMAN BIBLE,2969.0,64.313,1.187,3.988,125.89254117941675,4.984,2,0.098
2932,2932,6,A1 LM,CHURCHMAN BIBLE,2969.5,60.75,1.124,3.124,152.05475297324955,5.223,2,0.087
2933,2933,6,A1 LM,CHURCHMAN BIBLE,2970.0,55.25,0.723,3.525,215.77444091526667,5.152,2,0.076
2934,2934,6,A1 LM,CHURCHMAN BIBLE,2970.5,55.15600000000001,0.731,4.445,316.22776601683796,4.875,2,0.065
2935,2935,8,A1 LM,CHURCHMAN BIBLE,2971.0,55.15600000000001,0.731,4.445,316.22776601683796,4.875,2,0.065
2936,2936,8,A1 LM,CHURCHMAN BIBLE,2971.5,52.25,0.7290000000000001,5.472,396.27803425543976,4.863,2,0.054000000000000006
2937,2937,6,A1 LM,CHURCHMAN BIBLE,2972.0,57.844,0.687,6.686,413.04750199016144,4.457,2,0.043
2938,2938,8,A1 LM,CHURCHMAN BIBLE,2972.5,61.844,0.809,6.125,277.97132677592884,4.773,2,0.033
2939,2939,8,A1 LM,CHURCHMAN BIBLE,2973.0,70.188,2.187,7.041,124.73835142429432,3.217,2,0.022
2940,2940,5,A1 LM,CHURCHMAN BIBLE,2973.5,71.938,4.158,14.152,53.456435939697194,2.467,2,0.011
2941,2941,3,B1 SH,CHURCHMAN BIBLE,2974.0,74.563,-0.6659999999999999,32.404,36.14098626396135,2.168,1,1.0
2942,2942,3,B1 SH,CHURCHMAN BIBLE,2974.5,72.688,0.7929999999999999,40.027,28.444611074479155,2.037,1,0.958
2943,2943,3,B1 SH,CHURCHMAN BIBLE,2975.0,77.438,-1.06,42.174,25.703957827688633,1.941,1,0.917
2944,2944,3,B1 SH,CHURCHMAN BIBLE,2975.5,80.813,-1.3090000000000002,41.299,24.547089156850298,1.888,1,0.875
2945,2945,3,B1 SH,CHURCHMAN BIBLE,2976.0,82.875,-2.435,42.57100000000001,22.080047330188993,1.802,1,0.833
2946,2946,3,B1 SH,CHURCHMAN BIBLE,2976.5,80.813,-5.069,38.223,20.606299132700006,2.248,1,0.792
2947,2947,3,B1 SH,CHURCHMAN BIBLE,2977.0,71.75,-3.162,27.967,20.989398836235235,3.102,1,0.75
2948,2948,3,B1 SH,CHURCHMAN BIBLE,2977.5,64.313,-1.192,18.282,23.878112829131783,3.488,1,0.708
2949,2949,2,B1 SH,CHURCHMAN BIBLE,2978.0,60.563,3.299,9.983,43.251383103500835,3.334,1,0.625
2950,2950,2,B1 SH,CHURCHMAN BIBLE,2978.5,65.688,2.794,9.022,59.15616341754737,3.25,1,0.583
2951,2951,2,B1 SH,CHURCHMAN BIBLE,2979.0,59.125,2.077,9.446,60.25595860743578,3.025,1,0.542
2952,2952,2,B1 SH,CHURCHMAN BIBLE,2979.5,57.563,1.903,10.646,54.450265284242114,2.709,1,0.5
2953,2953,2,B1 SH,CHURCHMAN BIBLE,2980.0,54.15600000000001,1.138,11.021,43.85306977749858,2.934,1,0.458
2954,2954,2,B1 SH,CHURCHMAN BIBLE,2980.5,60.719,3.491,12.573,31.915378551007617,2.34,1,0.417
2955,2955,2,B1 SH,CHURCHMAN BIBLE,2981.0,64.0,5.212999999999999,23.547,24.434305526939724,1.968,1,0.375
2956,2956,2,B1 SH,CHURCHMAN BIBLE,2981.5,68.063,-1.635,38.745,22.3872113856834,1.75,1,0.333
2957,2957,2,B1 SH,CHURCHMAN BIBLE,2982.0,66.688,-3.951,40.768,19.58844673505989,1.666,1,0.292
2958,2958,2,B1 SH,CHURCHMAN BIBLE,2982.5,65.125,-9.25,33.469,16.443717232149314,2.354,1,0.25
2959,2959,2,B1 SH,CHURCHMAN BIBLE,2983.0,61.375,-1.914,21.104,13.365955165464419,3.387,1,0.208
2960,2960,2,B1 SH,CHURCHMAN BIBLE,2983.5,62.125,3.503,16.468,10.471285480508996,3.209,1,0.16699999999999998
2961,2961,2,B1 SH,CHURCHMAN BIBLE,2984.0,67.438,7.9,19.151,9.772372209558107,2.902,1,0.125
2962,2962,2,B1 SH,CHURCHMAN BIBLE,2984.5,65.313,7.18,27.683000000000003,10.964781961431852,2.648,1,0.083
2963,2963,5,B1 LM,CHURCHMAN BIBLE,2985.0,60.219,3.448,27.606,12.302687708123818,2.652,1,0.042
2964,2964,7,B1 LM,CHURCHMAN BIBLE,2985.5,46.75,-1.737,21.854,14.256075936021887,3.076,2,1.0
2965,2965,8,B1 LM,CHURCHMAN BIBLE,2986.0,38.688,-2.8960000000000004,11.783,17.218685749860068,3.871,2,0.969
2966,2966,8,B1 LM,CHURCHMAN BIBLE,2986.5,26.547,-2.215,6.756,20.606299132700006,4.312,2,0.938
2967,2967,8,B1 LM,CHURCHMAN BIBLE,2987.0,21.375,0.7090000000000001,3.393,26.668586645214795,4.363,2,0.906
2968,2968,8,B1 LM,CHURCHMAN BIBLE,2987.5,23.234,-0.468,5.643,39.994474976109736,4.492,2,0.875
2969,2969,8,B1 LM,CHURCHMAN BIBLE,2988.0,29.125,1.12,6.546,64.56542290346556,4.891,2,0.8440000000000001
2970,2970,8,B1 LM,CHURCHMAN BIBLE,2988.5,32.938,1.335,8.821,98.17479430199843,4.641,2,0.813
2971,2971,8,B1 LM,CHURCHMAN BIBLE,2989.0,33.094,2.804,8.231,111.17317272815909,4.363,2,0.7809999999999999
2972,2972,8,B1 LM,CHURCHMAN BIBLE,2989.5,27.703000000000007,3.242,8.33,97.72372209558107,4.0,2,0.75
2973,2973,8,B1 LM,CHURCHMAN BIBLE,2990.0,27.672,2.739,7.71,72.11074791828997,4.2189999999999985,2,0.7190000000000001
2974,2974,8,B1 LM,CHURCHMAN BIBLE,2990.5,28.172,1.696,7.923999999999999,50.35006087879047,4.242,2,0.688
2975,2975,8,B1 LM,CHURCHMAN BIBLE,2991.0,32.469,0.865,8.461,39.62780342554397,4.391,2,0.6559999999999999
2976,2976,6,B1 LM,CHURCHMAN BIBLE,2991.5,37.656,2.169,8.28,36.47539469256076,3.863,2,0.625
2977,2977,6,B1 LM,CHURCHMAN BIBLE,2992.0,43.53100000000001,4.538,8.597000000000001,36.81289736425313,3.352,2,0.594
2978,2978,6,B1 LM,CHURCHMAN BIBLE,2992.5,51.219,4.914,8.172,38.547835766577165,3.195,2,0.563
2979,2979,6,B1 LM,CHURCHMAN BIBLE,2993.0,60.719,3.895,7.726,39.994474976109736,3.359,2,0.531
2980,2980,6,B1 LM,CHURCHMAN BIBLE,2993.5,63.03100000000001,1.46,6.547999999999999,40.36453929676048,3.949,2,0.5
2981,2981,6,B1 LM,CHURCHMAN BIBLE,2994.0,65.125,0.241,5.667999999999998,42.4619563946313,4.078,2,0.469
2982,2982,6,B1 LM,CHURCHMAN BIBLE,2994.5,57.625,-0.878,6.151,48.30588020397728,4.164,2,0.438
2983,2983,6,B1 LM,CHURCHMAN BIBLE,2995.0,60.28100000000001,-0.494,5.9620000000000015,61.65950018614822,4.375,2,0.406
2984,2984,6,B1 LM,CHURCHMAN BIBLE,2995.5,75.125,0.257,6.14,86.6961875758217,4.477,2,0.375
2985,2985,8,B1 LM,CHURCHMAN BIBLE,2996.0,97.313,1.975,6.033,97.72372209558107,4.738,2,0.344
2986,2986,8,B1 LM,CHURCHMAN BIBLE,2996.5,100.375,1.5,8.412,100.92528860766845,4.445,2,0.313
2987,2987,8,B1 LM,CHURCHMAN BIBLE,2997.0,89.25,1.408,9.578,102.80162981264735,4.27,2,0.281
2988,2988,8,B1 LM,CHURCHMAN BIBLE,2997.5,72.063,2.224,10.276,94.62371613657935,4.246,2,0.25
2989,2989,8,B1 LM,CHURCHMAN BIBLE,2998.0,72.625,3.323,9.323,86.29785477669702,4.144,2,0.219
2990,2990,8,B1 LM,CHURCHMAN BIBLE,2998.5,73.813,4.188,9.387,73.79042301291011,4.187,2,0.188
